Read by,DR Version 10,6/14/2006 9:28,
5/14/2006 18:20,9.2,1.23,135
5/14/2006 18:30,8.2,0.86,135
5/14/2006 18:40,9.8,1.07,135
5/14/2006 18:50,9.7,1.07,135
5/14/2006 19:00,10.1,1.07,135
5/14/2006 19:10,10.2,1.07,135
5/14/2006 19:20,10.4,1.02,135
5/14/2006 19:30,9,0.96,135
5/14/2006 19:40,8.4,0.96,135
5/14/2006 19:50,9.1,1.39,135
5/14/2006 20:00,9.5,1.34,135
5/14/2006 20:10,11.6,1.98,135
5/14/2006 20:20,14,2.35,158
5/14/2006 20:30,13.9,1.82,158
5/14/2006 20:40,15.1,1.76,158
5/14/2006 20:50,15.3,2.09,158
5/14/2006 21:00,13.5,1.44,158
5/14/2006 21:10,14.1,1.71,158
5/14/2006 21:20,14.3,1.39,135
5/14/2006 21:30,13.6,1.87,135
5/14/2006 21:40,16.1,2.19,135
5/14/2006 21:50,18.2,2.19,135
5/14/2006 22:00,18.4,1.87,158
5/14/2006 22:10,17.4,1.6,158
5/14/2006 22:20,15.2,1.92,158
5/14/2006 22:30,15.8,2.09,135
5/14/2006 22:40,16.7,2.35,135
5/14/2006 22:50,16.6,2.09,158
5/14/2006 23:00,16.8,1.92,158
5/14/2006 23:10,16.1,2.25,158
5/14/2006 23:20,15.5,1.55,158
5/14/2006 23:30,15.7,1.55,135
5/14/2006 23:40,14.3,2.25,158
5/14/2006 23:50,15.2,2.19,158
5/15/2006 0:00,15.5,2.03,158
5/15/2006 0:10,15.7,1.71,158
5/15/2006 0:20,15.2,1.87,135
5/15/2006 0:30,16.1,1.82,158
5/15/2006 0:40,16,1.87,135
5/15/2006 0:50,14.6,1.66,135
5/15/2006 1:00,14.2,1.98,135
5/15/2006 1:10,17.4,2.14,135
5/15/2006 1:20,19.3,1.98,158
5/15/2006 1:30,18.3,2.03,158
5/15/2006 1:40,17.9,2.19,158
5/15/2006 1:50,17.6,2.73,158
5/15/2006 2:00,18.6,2.99,158
5/15/2006 2:10,17.9,2.67,158
5/15/2006 2:20,18.6,2.57,158
5/15/2006 2:30,18.5,3.1,158
5/15/2006 2:40,20.3,2.46,158
5/15/2006 2:50,21.4,2.51,158
5/15/2006 3:00,17.8,2.25,135
5/15/2006 3:10,17.4,2.35,135
5/15/2006 3:20,19,2.51,158
5/15/2006 3:30,17.1,2.19,135
5/15/2006 3:40,16.4,2.19,135
5/15/2006 3:50,16.1,2.25,135
5/15/2006 4:00,16.5,2.41,158
5/15/2006 4:10,17,2.35,158
5/15/2006 4:20,16.1,1.71,158
5/15/2006 4:30,17.3,2.25,158
5/15/2006 4:40,19.4,2.19,158
5/15/2006 4:50,18.3,1.98,135
5/15/2006 5:00,17.5,2.62,135
5/15/2006 5:10,18.2,2.57,158
5/15/2006 5:20,17.7,2.57,135
5/15/2006 5:30,18.2,1.92,158
5/15/2006 5:40,18.1,2.35,158
5/15/2006 5:50,18.5,2.57,158
5/15/2006 6:00,17.1,2.09,158
5/15/2006 6:10,17.6,2.25,158
5/15/2006 6:20,20.2,2.78,158
5/15/2006 6:30,19,1.92,158
5/15/2006 6:40,17.2,2.51,158
5/15/2006 6:50,18.2,2.41,158
5/15/2006 7:00,19.3,2.62,158
5/15/2006 7:10,15.1,1.98,158
5/15/2006 7:20,13.6,1.55,158
5/15/2006 7:30,14.5,2.09,158
5/15/2006 7:40,14.3,1.44,158
5/15/2006 7:50,13,1.34,158
5/15/2006 8:00,14.8,2.35,158
5/15/2006 8:10,14.1,1.92,158
5/15/2006 8:20,14.4,1.55,158
5/15/2006 8:30,16,2.14,158
5/15/2006 8:40,14.9,1.76,158
5/15/2006 8:50,16.6,2.3,158
5/15/2006 9:00,17.2,1.98,158
5/15/2006 9:10,14.8,1.66,158
5/15/2006 9:20,13.7,1.39,158
5/15/2006 9:30,12.3,0.96,158
5/15/2006 9:40,11.6,0.91,158
5/15/2006 9:50,12.3,1.18,158
5/15/2006 10:00,12.2,1.18,158
5/15/2006 10:10,11,0.96,158
5/15/2006 10:20,10.1,0.75,135
5/15/2006 10:30,10.6,0.7,135
5/15/2006 10:40,11.5,0.75,135
5/15/2006 10:50,12.9,1.55,158
5/15/2006 11:00,12.3,1.23,158
5/15/2006 11:10,13.1,1.5,135
5/15/2006 11:20,14,1.18,135
5/15/2006 11:30,13.9,1.28,158
5/15/2006 11:40,13.2,1.28,158
5/15/2006 11:50,12.6,1.18,135
5/15/2006 12:00,12.4,1.02,135
5/15/2006 12:10,10.4,0.86,135
5/15/2006 12:20,9.4,0.8,135
5/15/2006 12:30,9.9,0.96,135
5/15/2006 12:40,11.3,1.12,135
5/15/2006 12:50,12.1,1.23,135
5/15/2006 13:00,11.4,1.12,135
5/15/2006 13:10,11.6,0.96,135
5/15/2006 13:20,10.9,1.07,135
5/15/2006 13:30,11.8,1.02,135
5/15/2006 13:40,11.6,1.12,135
5/15/2006 13:50,10.3,0.91,135
5/15/2006 14:00,10.1,0.8,135
5/15/2006 14:10,10.6,1.23,135
5/15/2006 14:20,10.9,0.91,135
5/15/2006 14:30,9.7,1.02,135
5/15/2006 14:40,8.4,0.86,135
5/15/2006 14:50,7.5,0.91,135
5/15/2006 15:00,7.3,0.96,135
5/15/2006 15:10,6.6,0.86,135
5/15/2006 15:20,4.9,1.18,135
5/15/2006 15:30,4.6,0.91,135
5/15/2006 15:40,6.6,0.86,135
5/15/2006 15:50,7.5,1.02,135
5/15/2006 16:00,8.4,0.86,135
5/15/2006 16:10,9.5,0.86,135
5/15/2006 16:20,9.3,0.96,135
5/15/2006 16:30,10.4,0.91,135
5/15/2006 16:40,11.6,0.91,135
5/15/2006 16:50,13.2,0.96,135
5/15/2006 17:00,12.1,1.39,135
5/15/2006 17:10,9.5,1.39,135
5/15/2006 17:20,11.5,1.44,135
5/15/2006 17:30,12.7,1.6,135
5/15/2006 17:40,12.7,1.66,135
5/15/2006 17:50,12.4,1.66,135
5/15/2006 18:00,12.4,1.28,135
5/15/2006 18:10,11.4,1.55,135
5/15/2006 18:20,11.2,1.44,135
5/15/2006 18:30,11,1.39,135
5/15/2006 18:40,10.9,1.66,135
5/15/2006 18:50,11.4,1.66,135
5/15/2006 19:00,13.3,2.19,135
5/15/2006 19:10,13.7,1.6,135
5/15/2006 19:20,15.2,1.82,135
5/15/2006 19:30,16.8,2.25,135
5/15/2006 19:40,19.1,2.25,135
5/15/2006 19:50,19.7,2.09,135
5/15/2006 20:00,18.1,2.78,135
5/15/2006 20:10,18.7,1.98,135
5/15/2006 20:20,16.7,2.57,135
5/15/2006 20:30,17,2.46,135
5/15/2006 20:40,19,1.98,135
5/15/2006 20:50,17.7,2.35,135
5/15/2006 21:00,17.9,2.19,135
5/15/2006 21:10,18.2,2.19,135
5/15/2006 21:20,18.2,2.41,135
5/15/2006 21:30,18.1,1.87,135
5/15/2006 21:40,17.3,2.19,135
5/15/2006 21:50,16.8,1.82,135
5/15/2006 22:00,16.3,2.62,135
5/15/2006 22:10,16.9,1.76,135
5/15/2006 22:20,15.6,2.67,135
5/15/2006 22:30,16.2,2.09,135
5/15/2006 22:40,16.1,2.35,135
5/15/2006 22:50,16.5,2.46,135
5/15/2006 23:00,17.1,2.35,135
5/15/2006 23:10,14.5,2.03,158
5/15/2006 23:20,16.6,2.99,135
5/15/2006 23:30,15.9,2.62,158
5/15/2006 23:40,17.2,2.57,135
5/15/2006 23:50,17.2,2.73,135
5/16/2006 0:00,17.2,2.25,135
5/16/2006 0:10,15.8,4.17,158
5/16/2006 0:20,17,3.37,158
5/16/2006 0:30,17.1,2.3,135
5/16/2006 0:40,15.8,3.42,158
5/16/2006 0:50,15.5,3.48,158
5/16/2006 1:00,17.3,2.46,158
5/16/2006 1:10,17.3,3.42,135
5/16/2006 1:20,17.3,2.99,135
5/16/2006 1:30,18.3,3.42,135
5/16/2006 1:40,17.2,3.37,158
5/16/2006 1:50,17.2,2.94,158
5/16/2006 2:00,16.1,3.85,135
5/16/2006 2:10,16,4.01,135
5/16/2006 2:20,16.4,3.1,135
5/16/2006 2:30,16.3,3.1,135
5/16/2006 2:40,16.4,3.9,135
5/16/2006 2:50,18.2,2.35,135
5/16/2006 3:00,17.1,2.3,135
5/16/2006 3:10,16.9,2.35,135
5/16/2006 3:20,15.5,2.73,135
5/16/2006 3:30,17.5,2.3,135
5/16/2006 3:40,17.5,2.57,135
5/16/2006 3:50,18.3,3.1,158
5/16/2006 4:00,17.2,2.83,158
5/16/2006 4:10,17.9,2.14,158
5/16/2006 4:20,17.7,2.25,158
5/16/2006 4:30,19.7,2.99,135
5/16/2006 4:40,17.8,3.21,158
5/16/2006 4:50,17.6,3.15,135
5/16/2006 5:00,17.7,2.89,158
5/16/2006 5:10,18.5,2.3,158
5/16/2006 5:20,17.7,2.46,135
5/16/2006 5:30,20,2.94,135
5/16/2006 5:40,17.2,2.78,135
5/16/2006 5:50,17.5,2.94,135
5/16/2006 6:00,18.4,2.14,135
5/16/2006 6:10,14.8,1.98,135
5/16/2006 6:20,16,1.87,135
5/16/2006 6:30,16.9,1.87,158
5/16/2006 6:40,15.9,2.09,158
5/16/2006 6:50,14.5,1.66,158
5/16/2006 7:00,14.5,1.55,135
5/16/2006 7:10,15.2,1.5,135
5/16/2006 7:20,13.7,1.5,135
5/16/2006 7:30,13,0.96,135
5/16/2006 7:40,12.4,0.91,135
5/16/2006 7:50,12.1,0.91,135
5/16/2006 8:00,12.9,1.34,158
5/16/2006 8:10,12.8,1.12,158
5/16/2006 8:20,12.1,1.18,158
5/16/2006 8:30,11.4,1.12,158
5/16/2006 8:40,11.2,0.96,158
5/16/2006 8:50,11,0.8,158
5/16/2006 9:00,10,0.91,158
5/16/2006 9:10,8.4,1.02,158
5/16/2006 9:20,6.6,0.91,158
5/16/2006 9:30,6.2,0.75,135
5/16/2006 9:40,6.1,0.53,158
5/16/2006 9:50,5.9,0.53,158
5/16/2006 10:00,5.9,0.7,158
5/16/2006 10:10,7,0.75,158
5/16/2006 10:20,7.8,0.7,158
5/16/2006 10:30,7.1,0.53,158
5/16/2006 10:40,6.1,0.8,135
5/16/2006 10:50,5.7,0.53,135
5/16/2006 11:00,5.3,0.59,135
5/16/2006 11:10,4.5,0.48,135
5/16/2006 11:20,4.5,0.59,135
5/16/2006 11:30,4.1,0.53,135
5/16/2006 11:40,3.8,0.43,113
5/16/2006 11:50,3.6,0.64,113
5/16/2006 12:00,4.4,0.7,113
5/16/2006 12:10,4.7,0.64,113
5/16/2006 12:20,4.7,0.64,113
5/16/2006 12:30,4.2,0.59,90
5/16/2006 12:40,4.5,0.91,90
5/16/2006 12:50,4.8,0.48,90
5/16/2006 13:00,4.4,0.48,90
5/16/2006 13:10,4.7,0.59,90
5/16/2006 13:20,4.5,0.59,90
5/16/2006 13:30,5.4,0.59,90
5/16/2006 13:40,5.9,0.59,90
5/16/2006 13:50,6.1,0.48,90
5/16/2006 14:00,5.8,0.59,90
5/16/2006 14:10,5.9,0.48,90
5/16/2006 14:20,7,0.59,68
5/16/2006 14:30,6.8,0.48,68
5/16/2006 14:40,7,0.48,68
5/16/2006 14:50,7,0.59,68
5/16/2006 15:00,7.5,0.48,68
5/16/2006 15:10,7.7,0.43,68
5/16/2006 15:20,8.5,0.53,68
5/16/2006 15:30,8.3,0.7,68
5/16/2006 15:40,9.7,0.53,68
5/16/2006 15:50,10.3,0.48,68
5/16/2006 16:00,9.7,0.75,68
5/16/2006 16:10,9.3,0.75,68
5/16/2006 16:20,9.8,0.59,68
5/16/2006 16:30,9.4,0.48,68
5/16/2006 16:40,9.1,0.53,68
5/16/2006 16:50,9.1,0.64,68
5/16/2006 17:00,8.6,0.53,68
5/16/2006 17:10,8.6,0.64,68
5/16/2006 17:20,10.1,1.12,68
5/16/2006 17:30,11.3,0.75,68
5/16/2006 17:40,10.6,1.02,45
5/16/2006 17:50,9.7,0.64,45
5/16/2006 18:00,9.3,0.64,45
5/16/2006 18:10,10.7,0.8,68
5/16/2006 18:20,11.8,0.8,68
5/16/2006 18:30,10.6,0.91,68
5/16/2006 18:40,9.2,0.8,68
5/16/2006 18:50,8.5,0.86,68
5/16/2006 19:00,7.4,0.91,68
5/16/2006 19:10,8.3,0.96,68
5/16/2006 19:20,8.2,0.91,90
5/16/2006 19:30,8,0.86,68
5/16/2006 19:40,8.2,0.91,68
5/16/2006 19:50,9.3,1.23,68
5/16/2006 20:00,11.4,1.18,68
5/16/2006 20:10,11.8,1.76,90
5/16/2006 20:20,13.3,1.5,90
5/16/2006 20:30,15.9,2.14,90
5/16/2006 20:40,19.3,1.92,90
5/16/2006 20:50,19.5,2.03,113
5/16/2006 21:00,20.9,2.51,113
5/16/2006 21:10,22,2.94,113
5/16/2006 21:20,20.3,2.19,113
5/16/2006 21:30,23,2.67,113
5/16/2006 21:40,20.2,2.46,113
5/16/2006 21:50,21.8,2.35,113
5/16/2006 22:00,23.1,2.35,113
5/16/2006 22:10,22.1,2.51,113
5/16/2006 22:20,22.1,2.89,113
5/16/2006 22:30,19.4,1.87,113
5/16/2006 22:40,20.1,2.51,135
5/16/2006 22:50,20.2,3.05,135
5/16/2006 23:00,19.5,3.32,135
5/16/2006 23:10,19.6,2.99,135
5/16/2006 23:20,19.7,2.57,135
5/16/2006 23:30,20.6,3.21,135
5/16/2006 23:40,18.8,2.94,135
5/16/2006 23:50,21.5,2.57,135
5/17/2006 0:00,20.3,3.32,135
5/17/2006 0:10,19.9,2.35,135
5/17/2006 0:20,20.1,2.67,135
5/17/2006 0:30,21.1,2.83,135
5/17/2006 0:40,20.2,2.94,135
5/17/2006 0:50,22.7,3.32,158
5/17/2006 1:00,20.5,2.83,135
5/17/2006 1:10,24.1,4.01,158
5/17/2006 1:20,24.3,3.58,135
5/17/2006 1:30,26.7,4.22,135
5/17/2006 1:40,25.7,3.53,158
5/17/2006 1:50,27.4,4.54,158
5/17/2006 2:00,25.7,6.42,158
5/17/2006 2:10,25.8,4.87,158
5/17/2006 2:20,30.7,3.9,135
5/17/2006 2:30,31.3,5.77,158
5/17/2006 2:40,26.7,3.9,135
5/17/2006 2:50,30.6,3.9,135
5/17/2006 3:00,32.2,4.28,158
5/17/2006 3:10,32,3.64,135
5/17/2006 3:20,28.4,3.15,158
5/17/2006 3:30,29.7,4.71,158
5/17/2006 3:40,29.9,3.37,158
5/17/2006 3:50,29.2,3.85,158
5/17/2006 4:00,29.3,3.85,158
5/17/2006 4:10,28,3.53,158
5/17/2006 4:20,29.5,3.64,158
5/17/2006 4:30,21.9,3.9,158
5/17/2006 4:40,25.6,3.53,158
5/17/2006 4:50,27.4,3.48,158
5/17/2006 5:00,26.8,4.38,158
5/17/2006 5:10,25.4,3.37,158
5/17/2006 5:20,25.6,3.69,158
5/17/2006 5:30,24.6,3.48,158
5/17/2006 5:40,24.6,3.1,158
5/17/2006 5:50,23.8,4.65,180
5/17/2006 6:00,22.2,3.21,180
5/17/2006 6:10,20.3,3.48,180
5/17/2006 6:20,21.4,2.83,180
5/17/2006 6:30,19.8,3.15,180
5/17/2006 6:40,19.3,2.89,180
5/17/2006 6:50,18.9,2.67,180
5/17/2006 7:00,17.7,2.09,180
5/17/2006 7:10,15.6,1.98,180
5/17/2006 7:20,15.1,1.66,180
5/17/2006 7:30,12.2,1.39,180
5/17/2006 7:40,12.7,1.34,180
5/17/2006 7:50,11.5,1.18,180
5/17/2006 8:00,9.9,0.86,180
5/17/2006 8:10,10,0.8,158
5/17/2006 8:20,9.4,0.86,158
5/17/2006 8:30,7.8,0.8,158
5/17/2006 8:40,5,0.64,135
5/17/2006 8:50,4.5,0.48,135
5/17/2006 9:00,4.4,0.53,113
5/17/2006 9:10,4.2,0.43,113
5/17/2006 9:20,3.4,0.48,113
5/17/2006 9:30,3.1,0.43,113
5/17/2006 9:40,1.7,0.7,113
5/17/2006 9:50,1.4,0.75,113
5/17/2006 10:00,2.9,0.8,113
5/17/2006 10:10,5.4,0.96,113
5/17/2006 10:20,6.7,0.86,90
5/17/2006 10:30,7.8,0.53,68
5/17/2006 10:40,7.4,0.43,68
5/17/2006 10:50,7.4,0.48,68
5/17/2006 11:00,7.1,0.59,68
5/17/2006 11:10,6.9,0.7,68
5/17/2006 11:20,6.8,0.7,68
5/17/2006 11:30,5.8,0.53,68
5/17/2006 11:40,4.6,0.48,90
5/17/2006 11:50,4.4,1.12,135
5/17/2006 12:00,5.8,1.07,135
5/17/2006 12:10,6.7,1.66,158
5/17/2006 12:20,6.4,1.12,180
5/17/2006 12:30,6.4,1.28,180
5/17/2006 12:40,5.8,1.12,180
5/17/2006 12:50,5.6,0.75,180
5/17/2006 13:00,6.1,1.12,180
5/17/2006 13:10,7.9,0.91,180
5/17/2006 13:20,7.9,1.02,180
5/17/2006 13:30,5.5,1.23,158
5/17/2006 13:40,4,0.75,113
5/17/2006 13:50,3.3,0.59,113
5/17/2006 14:00,3.2,0.48,90
5/17/2006 14:10,3.1,0.48,90
5/17/2006 14:20,3.7,0.48,90
5/17/2006 14:30,3.6,0.75,90
5/17/2006 14:40,5.2,0.75,113
5/17/2006 14:50,4.8,0.7,113
5/17/2006 15:00,4.2,0.75,113
5/17/2006 15:10,3.6,0.86,135
5/17/2006 15:20,4,0.8,158
5/17/2006 15:30,4.1,0.7,135
5/17/2006 15:40,3.5,0.91,135
5/17/2006 15:50,4.5,0.7,135
5/17/2006 16:00,3.8,0.86,135
5/17/2006 16:10,2.6,0.64,135
5/17/2006 16:20,2.8,0.75,158
5/17/2006 16:30,1.8,0.7,135
5/17/2006 16:40,2.2,1.02,135
5/17/2006 16:50,2.6,0.59,135
5/17/2006 17:00,1.7,0.86,113
5/17/2006 17:10,1.5,0.91,135
5/17/2006 17:20,2.7,0.91,135
5/17/2006 17:30,3.3,0.64,158
5/17/2006 17:40,3.6,0.64,180
5/17/2006 17:50,3.1,0.8,158
5/17/2006 18:00,3.1,0.7,158
5/17/2006 18:10,2.8,0.96,180
5/17/2006 18:20,2.2,0.86,180
5/17/2006 18:30,2.7,0.91,180
5/17/2006 18:40,4.5,1.07,180
5/17/2006 18:50,5,0.96,203
5/17/2006 19:00,5.7,0.8,225
5/17/2006 19:10,5.2,0.86,203
5/17/2006 19:20,4.5,0.8,203
5/17/2006 19:30,4.6,0.7,203
5/17/2006 19:40,5.4,0.86,203
5/17/2006 19:50,3.6,1.18,180
5/17/2006 20:00,1.7,0.8,158
5/17/2006 20:10,4.6,0.8,180
5/17/2006 20:20,5.8,1.07,203
5/17/2006 20:30,5.4,0.86,203
5/17/2006 20:40,4.8,1.34,180
5/17/2006 20:50,3.1,1.18,203
5/17/2006 21:00,2.8,1.6,248
5/17/2006 21:10,5.1,2.09,135
5/17/2006 21:20,4.4,2.41,90
5/17/2006 21:30,5.6,1.5,113
5/17/2006 21:40,3.7,2.25,113
5/17/2006 21:50,4.5,1.98,113
5/17/2006 22:00,3.7,1.82,113
5/17/2006 22:10,5.2,2.19,135
5/17/2006 22:20,4.3,2.46,180
5/17/2006 22:30,6,1.66,158
5/17/2006 22:40,4.5,1.71,158
5/17/2006 22:50,5,2.19,113
5/17/2006 23:00,3.5,1.71,68
5/17/2006 23:10,3,1.71,45
5/17/2006 23:20,3.2,2.03,203
5/17/2006 23:30,4.1,1.6,203
5/17/2006 23:40,3.6,1.82,225
5/17/2006 23:50,5.2,2.89,113
5/18/2006 0:00,7.6,1.98,135
5/18/2006 0:10,4.3,2.3,158
5/18/2006 0:20,4.3,4.01,158
5/18/2006 0:30,7.6,1.28,180
5/18/2006 0:40,5.2,1.44,203
5/18/2006 0:50,4,1.92,225
5/18/2006 1:00,2.5,1.5,225
5/18/2006 1:10,3.1,1.07,0
5/18/2006 1:20,2.5,1.07,293
5/18/2006 1:30,3.8,1.6,338
5/18/2006 1:40,5.1,1.82,293
5/18/2006 1:50,6.3,1.02,225
5/18/2006 2:00,5.9,1.34,293
5/18/2006 2:10,4.3,2.14,315
5/18/2006 2:20,3.6,1.92,293
5/18/2006 2:30,5.9,2.41,338
5/18/2006 2:40,5,1.76,0
5/18/2006 2:50,5.4,2.19,315
5/18/2006 3:00,7.6,1.76,293
5/18/2006 3:10,6.1,1.23,315
5/18/2006 3:20,9.1,1.55,338
5/18/2006 3:30,7.3,2.03,0
5/18/2006 3:40,6.9,1.12,0
5/18/2006 3:50,5.4,2.46,23
5/18/2006 4:00,7.1,2.67,0
5/18/2006 4:10,9.5,1.76,338
5/18/2006 4:20,7.8,2.67,0
5/18/2006 4:30,5,1.66,338
5/18/2006 4:40,10,1.87,0
5/18/2006 4:50,9.2,1.6,0
5/18/2006 5:00,9.8,1.71,0
5/18/2006 5:10,9.1,1.34,338
5/18/2006 5:20,8.9,1.18,0
5/18/2006 5:30,10.4,1.6,0
5/18/2006 5:40,9.2,1.34,0
5/18/2006 5:50,8.3,1.5,338
5/18/2006 6:00,7.9,0.91,338
5/18/2006 6:10,9,1.18,338
5/18/2006 6:20,8.8,1.02,338
5/18/2006 6:30,9,1.12,338
5/18/2006 6:40,6.3,1.5,315
5/18/2006 6:50,10.1,1.34,315
5/18/2006 7:00,10.8,1.34,293
5/18/2006 7:10,13.1,1.5,315
5/18/2006 7:20,11.7,1.66,315
5/18/2006 7:30,10.9,1.39,315
5/18/2006 7:40,11.5,1.34,315
5/18/2006 7:50,12.8,1.28,315
5/18/2006 8:00,11.3,1.28,315
5/18/2006 8:10,12.8,1.76,315
5/18/2006 8:20,13.9,1.6,315
5/18/2006 8:30,13.3,1.55,315
5/18/2006 8:40,13.2,1.5,315
5/18/2006 8:50,13.8,1.23,293
5/18/2006 9:00,13.4,1.28,293
5/18/2006 9:10,14.2,1.28,293
5/18/2006 9:20,14.4,1.55,293
5/18/2006 9:30,14.1,1.55,293
5/18/2006 9:40,14.6,1.18,293
5/18/2006 9:50,14.2,1.39,293
5/18/2006 10:00,15.4,1.5,293
5/18/2006 10:10,15.5,1.34,293
5/18/2006 10:20,15.6,1.23,293
5/18/2006 10:30,15.5,1.12,293
5/18/2006 10:40,14.6,1.39,293
5/18/2006 10:50,15.4,1.23,293
5/18/2006 11:00,15.1,1.12,293
5/18/2006 11:10,13.9,1.07,293
5/18/2006 11:20,14.5,1.07,293
5/18/2006 11:30,14.7,1.28,293
5/18/2006 11:40,15.9,1.87,293
5/18/2006 11:50,15.1,2.14,315
5/18/2006 12:00,15.2,1.5,315
5/18/2006 12:10,13.9,1.44,315
5/18/2006 12:20,13.1,1.34,315
5/18/2006 12:30,12,1.55,315
5/18/2006 12:40,11.5,1.44,315
5/18/2006 12:50,8.9,1.07,315
5/18/2006 13:00,9.9,0.8,338
5/18/2006 13:10,12.3,2.14,338
5/18/2006 13:20,14,1.02,338
5/18/2006 13:30,13.7,1.02,0
5/18/2006 13:40,11.5,1.34,338
5/18/2006 13:50,10.5,1.02,338
5/18/2006 14:00,9.8,0.86,338
5/18/2006 14:10,9.1,0.86,338
5/18/2006 14:20,10.3,1.55,0
5/18/2006 14:30,11.2,0.8,0
5/18/2006 14:40,10,2.03,0
5/18/2006 14:50,7.6,1.28,0
5/18/2006 15:00,8.5,0.8,0
5/18/2006 15:10,8.8,1.12,0
5/18/2006 15:20,9.1,0.75,0
5/18/2006 15:30,10.6,0.86,23
5/18/2006 15:40,9.9,0.75,23
5/18/2006 15:50,9.7,0.86,23
5/18/2006 16:00,8.4,0.59,23
5/18/2006 16:10,9.4,2.14,45
5/18/2006 16:20,10.6,1.34,45
5/18/2006 16:30,10.6,1.28,45
5/18/2006 16:40,7.5,1.23,45
5/18/2006 16:50,7,0.7,68
5/18/2006 17:00,4.6,0.96,90
5/18/2006 17:10,4.5,1.23,90
5/18/2006 17:20,3.5,0.75,135
5/18/2006 17:30,2.4,1.07,158
5/18/2006 17:40,4.4,0.7,180
5/18/2006 17:50,4.3,0.86,180
5/18/2006 18:00,4.5,0.7,180
5/18/2006 18:10,4.4,0.75,203
5/18/2006 18:20,3.8,1.23,180
5/18/2006 18:30,4,1.23,180
5/18/2006 18:40,4,1.28,180
5/18/2006 18:50,5.6,1.12,158
5/18/2006 19:00,6.7,1.12,158
5/18/2006 19:10,7.7,1.44,135
5/18/2006 19:20,9.8,1.55,135
5/18/2006 19:30,10,2.09,135
5/18/2006 19:40,9.9,2.25,135
5/18/2006 19:50,10.4,1.5,135
5/18/2006 20:00,9.6,1.5,113
5/18/2006 20:10,9.7,1.39,113
5/18/2006 20:20,10.9,1.82,113
5/18/2006 20:30,12.7,1.92,113
5/18/2006 20:40,13.2,1.82,113
5/18/2006 20:50,12.6,1.6,135
5/18/2006 21:00,12.5,1.66,135
5/18/2006 21:10,14,2.19,135
5/18/2006 21:20,13.9,2.41,135
5/18/2006 21:30,14.5,1.71,158
5/18/2006 21:40,15,2.41,158
5/18/2006 21:50,16.3,2.46,135
5/18/2006 22:00,19,2.3,135
5/18/2006 22:10,24.1,3.96,135
5/18/2006 22:20,24.9,3.05,158
5/18/2006 22:30,23.2,3.05,158
5/18/2006 22:40,20.5,2.3,158
5/18/2006 22:50,21.4,2.94,158
5/18/2006 23:00,24,2.89,135
5/18/2006 23:10,25.6,3.74,135
5/18/2006 23:20,25.9,4.44,135
5/18/2006 23:30,26.9,3.8,158
5/18/2006 23:40,29.7,4.33,135
5/18/2006 23:50,30.8,4.28,135
5/19/2006 0:00,31.2,3.64,158
5/19/2006 0:10,34,3.1,158
5/19/2006 0:20,30.6,5.24,158
5/19/2006 0:30,28.4,3.96,158
5/19/2006 0:40,27.2,5.35,158
5/19/2006 0:50,29.6,4.44,158
5/19/2006 1:00,28.8,4.76,158
5/19/2006 1:10,30.2,4.81,158
5/19/2006 1:20,28,4.49,158
5/19/2006 1:30,31.6,3.69,158
5/19/2006 1:40,28.5,5.35,158
5/19/2006 1:50,32.6,3.69,158
5/19/2006 2:00,29.5,3.58,135
5/19/2006 2:10,27.8,3.26,135
5/19/2006 2:20,26.9,4.65,158
5/19/2006 2:30,28.2,4.65,158
5/19/2006 2:40,27.9,3.74,158
5/19/2006 2:50,27.9,5.35,158
5/19/2006 3:00,28.9,4.65,158
5/19/2006 3:10,27.1,5.56,158
5/19/2006 3:20,29.2,4.76,158
5/19/2006 3:30,28.7,3.96,158
5/19/2006 3:40,25.6,3.15,158
5/19/2006 3:50,26.4,3.37,158
5/19/2006 4:00,26,3.48,158
5/19/2006 4:10,23.9,4.06,158
5/19/2006 4:20,23.3,4.22,158
5/19/2006 4:30,22.6,3.42,158
5/19/2006 4:40,21.4,3.64,158
5/19/2006 4:50,22.2,3.69,158
5/19/2006 5:00,23.3,3.69,158
5/19/2006 5:10,23.1,3.8,158
5/19/2006 5:20,21.1,2.62,158
5/19/2006 5:30,20.3,3.37,180
5/19/2006 5:40,20.6,2.83,180
5/19/2006 5:50,21.8,2.73,158
5/19/2006 6:00,19.4,3.9,180
5/19/2006 6:10,19.3,1.87,180
5/19/2006 6:20,16.3,2.3,180
5/19/2006 6:30,16.8,2.99,180
5/19/2006 6:40,17,2.19,180
5/19/2006 6:50,15.5,1.82,180
5/19/2006 7:00,15,1.71,180
5/19/2006 7:10,13.6,1.66,180
5/19/2006 7:20,12.5,1.28,180
5/19/2006 7:30,12,1.28,180
5/19/2006 7:40,11.8,1.02,180
5/19/2006 7:50,10.7,0.8,180
5/19/2006 8:00,8.4,1.07,180
5/19/2006 8:10,9.5,0.96,180
5/19/2006 8:20,9.3,0.91,180
5/19/2006 8:30,7.5,0.91,180
5/19/2006 8:40,7.7,1.18,180
5/19/2006 8:50,7.7,1.07,203
5/19/2006 9:00,7.1,0.64,203
5/19/2006 9:10,7.5,1.07,180
5/19/2006 9:20,7.6,1.12,180
5/19/2006 9:30,6.3,1.02,180
5/19/2006 9:40,6.1,0.8,180
5/19/2006 9:50,8.2,1.07,180
5/19/2006 10:00,6,1.28,180
